id,latitude,longitude,cluster
5740,39.733156,-104.990936,downtown
5741,39.70674,-104.966591,wash_park
5742,39.846798,-104.683546,airport
5743,39.85991,-104.681039,airport
5744,39.860364,-104.666122,airport
5745,39.731141,-104.989525,downtown
5746,39.750458,-104.975605,downtown
5747,39.756073,-104.947016,city_park
5748,39.763849,-104.872435,central_park
5749,39.744391,-104.9899,downtown
5750,39.858803,-104.673434,airport
5751,39.761538,-104.981459,downtown
5752,39.857126,-104.667456,airport
5753,39.685506,-104.96971,wash_park
5754,39.744512,-104.99661,downtown
5755,39.721736,-104.964651,wash_park
5756,39.746724,-104.984285,downtown
5757,39.739056,-104.982352,downtown
5758,39.860266,-104.68353,airport
5759,39.707258,-104.947641,wash_park
5760,39.734666,-104.9346,city_park
5761,39.734024,-104.991782,downtown
5762,39.745082,-104.989277,downtown
5763,39.838206,-104.66113,airport
5764,39.855555,-104.6872,airport
5765,39.732556,-104.969967,city_park
5766,39.739128,-105.005064,downtown
5767,39.740914,-104.999461,downtown
5768,39.704053,-104.992236,wash_park
5769,39.734686,-104.98565,downtown
5770,39.85824,-104.681365,airport
5771,39.727448,-104.989132,downtown
5772,39.739023,-104.959046,city_park
5773,39.716855,-104.991976,wash_park
5774,39.748416,-104.980256,city_park
5775,39.740935,-104.981333,city_park
5776,39.729225,-104.991215,downtown
5777,39.745302,-104.945677,city_park
5778,39.704565,-104.952476,wash_park
5779,39.72263,-104.941019,city_park
5780,39.850984,-104.678441,airport
5781,39.738065,-104.989516,downtown
5782,39.848232,-104.664484,airport
5783,39.741823,-104.984664,downtown
5784,39.778692,-104.878242,central_park
5785,39.741353,-104.978228,downtown
5786,39.743557,-104.999989,downtown
5787,39.853453,-104.682599,airport
5788,39.730813,-105.011404,downtown
5789,39.867963,-104.67784,airport
5790,39.772418,-104.957523,city_park
5791,39.854637,-104.701341,airport
5792,39.739737,-104.97996,downtown
5793,39.71668,-104.961754,wash_park
5794,39.855525,-104.66569,airport
5795,39.739556,-104.983878,downtown
5796,39.796702,-104.886951,central_park
5797,39.776198,-104.874446,central_park
5798,39.732202,-104.991991,downtown
5799,39.744625,-104.96923,downtown
5800,39.705232,-104.96515,wash_park
5801,39.712109,-104.982003,wash_park
5802,39.736818,-104.941388,city_park
5803,39.732216,-104.951004,city_park
5804,39.765217,-104.888699,central_park
5805,39.726467,-104.985708,downtown
5806,39.774823,-104.894065,central_park
5807,39.716575,-104.979895,wash_park
5808,39.767761,-104.878169,central_park
5809,39.728569,-104.950883,city_park
5810,39.760202,-104.961757,city_park
5811,39.751523,-104.956021,city_park
5812,39.73843,-104.985517,downtown
5813,39.730726,-104.979463,downtown
5814,39.752057,-104.897054,central_park
5815,39.779918,-104.89011,central_park
5816,39.729991,-104.973289,downtown
5817,39.845586,-104.648188,airport
5818,39.84071,-104.659756,airport
5819,39.743678,-104.99737,downtown
5820,39.753383,-104.955782,city_park
5821,39.74199,-104.989719,city_park
5822,39.721772,-104.971817,downtown
5823,39.763983,-104.990731,downtown
5824,39.849569,-104.678237,airport
5825,39.789664,-104.893012,central_park
5826,39.7357,-104.980877,downtown
5827,39.717143,-104.964667,wash_park
5828,39.740111,-104.99882,downtown
5829,39.771694,-104.887078,central_park
5830,39.746011,-104.960637,city_park
5831,39.782312,-104.909246,central_park
5832,39.746178,-104.982413,downtown
5833,39.767418,-104.939719,city_park
5834,39.744466,-104.980821,downtown
5835,39.768595,-104.859888,central_park
5836,39.762835,-104.966961,city_park
5837,39.747285,-105.004743,downtown
5838,39.867284,-104.669469,airport
5839,39.863566,-104.65885,airport
5840,39.717117,-104.967668,wash_park
5841,39.718128,-104.985692,wash_park
5842,39.728872,-104.985813,downtown
5843,39.848932,-104.667476,airport
5844,39.734436,-104.989136,downtown
5845,39.770616,-104.887941,central_park
5846,39.69935,-104.990987,wash_park
5847,39.708284,-104.971781,wash_park
5848,39.762761,-104.872154,central_park
5849,39.858272,-104.672931,airport
5850,39.743081,-104.996201,downtown
5851,39.73601,-104.980485,downtown
5852,39.86086,-104.675742,airport
5853,39.730929,-104.960471,downtown
5854,39.87209,-104.65489,airport
5855,39.69118,-104.973065,wash_park
5856,39.761048,-104.991379,downtown
5857,39.74367,-104.974434,downtown
5858,39.757791,-104.937904,city_park
5859,39.736731,-105.006293,downtown
5860,39.736274,-105.01366,downtown
5861,39.696128,-104.954114,wash_park
5862,39.759826,-104.864677,central_park
5863,39.857775,-104.665158,airport
5864,39.728253,-105.006167,downtown
5865,39.745967,-104.962401,city_park
5866,39.747584,-104.955402,city_park
5867,39.732831,-104.951962,city_park
5868,39.78106,-104.903248,central_park
5869,39.740743,-104.977776,downtown
5870,39.759087,-104.957366,city_park
5871,39.765248,-104.98037,downtown
5872,39.744436,-104.975148,downtown
5873,39.713613,-104.960197,wash_park
5874,39.745133,-104.999655,downtown
5875,39.733385,-104.989922,downtown
5876,39.724064,-105.013657,downtown
5877,39.776948,-104.854685,central_park
5878,39.851811,-104.679329,airport
5879,39.748573,-105.004066,downtown
5880,39.690621,-104.9625,wash_park
5881,39.750242,-105.006414,downtown
5882,39.740464,-104.93706,city_park
5883,39.745811,-104.959548,downtown
5884,39.737109,-104.996738,downtown
5885,39.78293,-104.891917,central_park
5886,39.856329,-104.683669,airport
5887,39.755193,-104.854893,central_park
5888,39.757953,-104.892694,central_park
5889,39.848259,-104.695567,airport
5890,39.749044,-104.993463,downtown
5891,39.753989,-104.970015,city_park
5892,39.776039,-104.867989,central_park
5893,39.773539,-104.85944,central_park
5894,39.687253,-104.967145,wash_park
5895,39.731821,-105.002133,downtown
5896,39.734491,-105.003067,downtown
5897,39.74019,-104.976515,downtown
5898,39.754406,-105.01329,downtown
5899,39.699944,-104.978714,wash_park
5900,39.735425,-104.997437,downtown
5901,39.745204,-104.952603,city_park
5902,39.701286,-104.977425,wash_park
5903,39.695595,-104.968105,wash_park
5904,39.737038,-105.011366,downtown
5905,39.733795,-104.976154,downtown
5906,39.71854,-104.976816,wash_park
5907,39.733636,-104.946639,city_park
5908,39.718728,-105.001157,downtown
5909,39.737538,-104.989335,downtown
5910,39.785917,-104.874593,central_park
5911,39.858207,-104.663447,airport
5912,39.743994,-104.94902,city_park
5913,39.75343,-104.954978,city_park
5914,39.733818,-104.987486,downtown
5915,39.728781,-105.002454,downtown
5916,39.738628,-104.99546,downtown
5917,39.75133,-104.995979,downtown
5918,39.683094,-104.95763,wash_park
5919,39.733854,-104.958458,city_park
5920,39.736873,-104.960918,city_park
5921,39.745114,-104.978305,downtown
5922,39.759898,-104.947162,city_park
5923,39.714823,-104.957151,wash_park
5924,39.88099,-104.668329,airport
5925,39.868153,-104.677044,airport
5926,39.739043,-104.9581,city_park
5927,39.726873,-104.981169,wash_park
5928,39.86863,-104.684609,airport
5929,39.742485,-104.986812,downtown
5930,39.70193,-104.963178,wash_park
5931,39.76425,-104.903589,central_park
5932,39.858248,-104.668069,airport
5933,39.741945,-104.987166,downtown
5934,39.706777,-104.983685,wash_park
5935,39.760856,-104.955661,city_park
5936,39.758078,-104.961485,city_park
5937,39.715452,-104.969906,wash_park
5938,39.849283,-104.667407,airport
5939,39.846803,-104.668894,airport
5940,39.837202,-104.688716,airport
5941,39.788101,-104.873279,central_park
5942,39.739187,-104.939965,city_park
5943,39.740826,-104.992722,downtown
5944,39.738656,-104.940164,city_park
5945,39.763937,-104.950391,city_park
5946,39.759796,-104.891602,central_park
5947,39.767998,-104.882915,central_park
5948,39.852907,-104.678979,airport
5949,39.857257,-104.665671,airport
5950,39.842841,-104.684304,airport
5951,39.735718,-104.984531,downtown
5952,39.73338,-104.986082,downtown
5953,39.758733,-104.992152,downtown
5954,39.868138,-104.682101,airport
5955,39.847919,-104.678313,airport
5956,39.757139,-104.960798,city_park
5957,39.745311,-104.944748,city_park
5958,39.75763,-105.00613,downtown
5959,39.702278,-104.961338,wash_park
5960,39.750162,-105.000282,downtown
5961,39.759995,-104.961995,city_park
5962,39.705741,-104.951253,wash_park
5963,39.770734,-104.872033,central_park
5964,39.754206,-105.007016,downtown
5965,39.724383,-104.993211,downtown
5966,39.850892,-104.676236,airport
5967,39.734275,-104.979254,downtown
5968,39.83295,-104.669662,airport
5969,39.766486,-104.897935,central_park
5970,39.685432,-104.973325,wash_park
5971,39.739224,-104.984687,downtown
5972,39.749441,-104.999929,downtown
5973,39.737416,-104.995836,downtown
5974,39.756569,-104.952128,city_park
5975,39.766001,-104.885914,central_park
5976,39.858162,-104.684978,airport
5977,39.730997,-104.967172,city_park
5978,39.739304,-104.986748,downtown
5979,39.731427,-104.986112,downtown
5980,39.780689,-104.87176,central_park
5981,39.858544,-104.679643,airport
5982,39.701661,-104.964885,wash_park
5983,39.738072,-105.003582,downtown
5984,39.780573,-104.896083,central_park
5985,39.86094,-104.658945,airport
5986,39.86985,-104.699851,airport
5987,39.839697,-104.664475,airport
5988,39.753928,-104.903315,central_park
5989,39.733814,-104.982537,downtown
5990,39.734577,-104.979784,downtown
5991,39.741324,-104.975521,downtown
5992,39.754293,-104.961656,city_park
5993,39.741983,-104.996483,downtown
5994,39.869097,-104.655844,airport
5995,39.733065,-104.988287,downtown
5996,39.746918,-104.956938,city_park
5997,39.726663,-104.985491,downtown
5998,39.741717,-104.975202,city_park
5999,39.756198,-104.975386,city_park
6000,39.746905,-105.024977,downtown
6001,39.850894,-104.698522,airport
6002,39.852905,-104.653994,airport
6003,39.782847,-104.867217,central_park
6004,39.733171,-105.002134,downtown
6005,39.779689,-104.881305,central_park
6006,39.766329,-104.863192,central_park
6007,39.741607,-104.969168,downtown
6008,39.710648,-104.972332,wash_park
6009,39.698734,-104.976181,wash_park
6010,39.754995,-104.936816,city_park
6011,39.705412,-104.990231,wash_park
6012,39.760588,-104.961744,downtown
6013,39.856651,-104.667238,airport
6014,39.714072,-104.968758,downtown
6015,39.744398,-104.996321,downtown
6016,39.738943,-104.976813,downtown
6017,39.733913,-105.007013,downtown
6018,39.725632,-104.947438,city_park
6019,39.742617,-104.995524,downtown
6020,39.735151,-104.967749,city_park
6021,39.741946,-104.992737,downtown
6022,39.736872,-104.987332,downtown
6023,39.775868,-104.877303,central_park
6024,39.858358,-104.695615,airport
6025,39.747016,-104.988569,downtown
6026,39.773314,-104.888579,central_park
6027,39.724617,-104.947504,city_park
6028,39.711523,-104.989955,wash_park
6029,39.783447,-104.883643,central_park
6030,39.748445,-104.971963,downtown
6031,39.741747,-104.993131,downtown
6032,39.701131,-104.996321,wash_park
6033,39.747471,-104.999263,downtown
6034,39.722933,-104.954034,wash_park
6035,39.852911,-104.683544,airport
6036,39.75303,-104.977281,downtown
6037,39.870882,-104.69453,airport
6038,39.731253,-104.978737,downtown
6039,39.753078,-104.958325,city_park
6040,39.849821,-104.681616,airport
6041,39.77785,-104.882265,central_park
6042,39.860409,-104.68875,airport
6043,39.84344,-104.660354,airport
6044,39.738847,-104.976032,downtown
6045,39.715899,-104.974509,wash_park
6046,39.839764,-104.667516,airport
6047,39.741256,-104.984468,downtown
6048,39.750968,-104.98599,downtown
6049,39.787417,-104.880168,central_park
6050,39.755341,-104.892093,central_park
6051,39.726185,-104.961741,wash_park
6052,39.790071,-104.874434,central_park
6053,39.75719,-104.883232,central_park
6054,39.71731,-104.976666,wash_park
6055,39.73616,-104.963738,city_park
6056,39.730926,-104.977493,downtown
6057,39.708847,-104.973471,wash_park
6058,39.748996,-104.967047,downtown
6059,39.772426,-104.894097,central_park
6060,39.856966,-104.671426,airport
6061,39.775387,-104.880254,central_park
6062,39.732652,-105.006763,downtown
6063,39.746318,-104.998416,downtown
6064,39.786291,-104.895683,central_park
6065,39.732807,-104.992248,downtown
6066,39.76952,-104.872524,central_park
6067,39.784232,-104.883354,central_park
6068,39.734845,-104.955851,city_park
6069,39.738931,-104.98786,downtown
6070,39.748005,-105.003043,downtown
6071,39.738739,-104.955523,city_park
6072,39.860682,-104.679201,airport
6073,39.842118,-104.673366,airport
6074,39.761164,-104.874755,central_park
6075,39.751971,-104.995533,downtown
6076,39.739875,-104.982668,downtown
6077,39.754937,-104.881548,central_park
6078,39.735555,-104.984924,downtown
6079,39.754985,-104.962313,city_park
6080,39.741158,-104.996288,downtown
6081,39.835543,-104.685824,airport
6082,39.738341,-104.9858,downtown
6083,39.788931,-104.890722,central_park
6084,39.744267,-104.981748,downtown
6085,39.701934,-104.981604,wash_park
6086,39.732463,-104.950619,city_park
6087,39.723481,-104.978096,downtown
6088,39.692247,-104.99554,wash_park
6089,39.732731,-104.982728,downtown
6090,39.724841,-104.99186,downtown
6091,39.861648,-104.669046,airport
6092,39.729674,-105.007053,downtown
6093,39.737449,-104.975611,downtown
6094,39.770847,-104.891728,central_park
6095,39.721861,-104.958255,wash_park
6096,39.747498,-105.008731,downtown
6097,39.743791,-104.938043,city_park
6098,39.769501,-104.899479,central_park
6099,39.76057,-104.889007,central_park
6100,39.772114,-104.883508,central_park
6101,39.711863,-104.96321,wash_park
6102,39.864129,-104.669991,airport
6103,39.751921,-104.973297,downtown
6104,39.74093,-104.997513,downtown
6105,39.782624,-104.892127,central_park
6106,39.837357,-104.670922,airport
6107,39.752113,-104.985016,city_park
6108,39.852093,-104.649931,airport
6109,39.705789,-104.975959,wash_park
6110,39.753764,-104.947698,city_park
6111,39.727027,-105.002465,downtown
6112,39.750425,-104.951256,city_park
6113,39.737955,-104.986201,downtown
6114,39.729792,-104.999848,downtown
6115,39.717335,-104.957315,wash_park
6116,39.783741,-104.892746,central_park
6117,39.77539,-104.888892,central_park
6118,39.754863,-104.877607,central_park
6119,39.7268,-104.975887,city_park
6120,39.737558,-104.995336,downtown
6121,39.737653,-104.995814,downtown
6122,39.767106,-104.946417,city_park
6123,39.763135,-104.952597,city_park
6124,39.740239,-104.990283,downtown
6125,39.772343,-104.899938,central_park
6126,39.723068,-104.975484,downtown
6127,39.733186,-104.998162,downtown
6128,39.739642,-104.975575,downtown
6129,39.733349,-105.017491,downtown
6130,39.861573,-104.663083,airport
6131,39.713275,-104.951688,wash_park
6132,39.715121,-104.964974,wash_park
6133,39.731064,-104.945777,city_park
6134,39.723055,-104.979609,wash_park
6135,39.719487,-104.998953,downtown
6136,39.751361,-104.885255,central_park
6137,39.861102,-104.679143,airport
6138,39.691143,-104.959078,wash_park
6139,39.734293,-104.973656,city_park
6140,39.786728,-104.895382,central_park
6141,39.709875,-104.958146,wash_park
6142,39.71467,-105.000306,downtown
6143,39.745597,-104.991608,downtown
6144,39.857811,-104.681475,airport
6145,39.735657,-104.993763,downtown
6146,39.721448,-104.956623,city_park
6147,39.745519,-104.972207,downtown
6148,39.715495,-104.964709,wash_park
6149,39.707128,-104.998433,wash_park
6150,39.750171,-104.994335,downtown
6151,39.741875,-104.965203,city_park
6152,39.847044,-104.662162,airport
6153,39.749204,-104.999155,downtown
6154,39.734743,-104.998085,downtown
6155,39.696878,-104.979288,wash_park
6156,39.738627,-104.947838,city_park
6157,39.768328,-104.934647,city_park
6158,39.756673,-104.96873,city_park
6159,39.743552,-104.938182,city_park
6160,39.725413,-105.023053,downtown
6161,39.710818,-104.960305,wash_park
6162,39.757665,-104.958501,city_park
6163,39.757638,-104.933704,city_park
6164,39.86344,-104.667779,airport
6165,39.729237,-105.001075,downtown
6166,39.777142,-104.875909,central_park
6167,39.849413,-104.688553,airport
6168,39.731299,-104.986842,downtown
6169,39.740576,-104.992254,downtown
6170,39.722392,-104.987129,downtown
6171,39.719238,-104.976984,city_park
6172,39.726358,-104.983959,downtown
6173,39.73627,-104.960824,city_park
6174,39.850811,-104.656741,airport
6175,39.730911,-104.976956,downtown
6176,39.852819,-104.671047,airport
6177,39.753854,-104.975422,city_park
6178,39.713465,-104.961319,wash_park
6179,39.716028,-104.98285,downtown
6180,39.728587,-104.980883,downtown
6181,39.712668,-104.962693,wash_park
6182,39.697324,-104.97198,wash_park
6183,39.740787,-104.997291,downtown
6184,39.863164,-104.696699,airport
6185,39.748261,-104.970253,downtown
6186,39.77532,-104.879358,central_park
6187,39.741408,-104.948999,city_park
6188,39.873842,-104.665083,airport
6189,39.731748,-104.992278,downtown
6190,39.748042,-104.955393,city_park
6191,39.766682,-104.888455,central_park
6192,39.867196,-104.670179,airport
6193,39.848986,-104.675941,airport
6194,39.837425,-104.669967,airport
6195,39.712268,-104.963148,wash_park
6196,39.77298,-104.878198,central_park
6197,39.777795,-104.910889,central_park
6198,39.74269,-104.972684,downtown
6199,39.705624,-104.982171,wash_park
6200,39.865287,-104.685523,airport
6201,39.882211,-104.670283,airport
6202,39.744606,-104.940217,city_park
6203,39.708854,-104.95797,wash_park
6204,39.765106,-104.98534,city_park
6205,39.737289,-104.960997,city_park
6206,39.74764,-104.957342,city_park
6207,39.729013,-104.988135,downtown
6208,39.86088,-104.672421,airport
6209,39.686174,-104.958973,wash_park
6210,39.74188,-104.963593,downtown
6211,39.74441,-104.991536,downtown
6212,39.86718,-104.669994,airport
6213,39.868375,-104.67801,airport
6214,39.77654,-104.895559,central_park
6215,39.744567,-104.988706,downtown
6216,39.721299,-104.952352,wash_park
6217,39.845607,-104.668362,airport
6218,39.733608,-104.986906,downtown
6219,39.778273,-104.870085,central_park
6220,39.742258,-104.973658,downtown
6221,39.853831,-104.672614,airport
6222,39.738152,-104.953537,city_park
6223,39.744461,-104.96477,city_park
6224,39.848936,-104.680011,airport
6225,39.74246,-104.998087,downtown
6226,39.758025,-104.989433,downtown
6227,39.768732,-104.866153,central_park
6228,39.748641,-104.970803,downtown
6229,39.787918,-104.87816,central_park
6230,39.73483,-104.979363,city_park
6231,39.786964,-104.877099,central_park
6232,39.760661,-104.962967,city_park
6233,39.850409,-104.672097,airport
6234,39.692762,-104.973387,wash_park
6235,39.734186,-104.981624,downtown
6236,39.850327,-104.676152,airport
6237,39.850953,-104.656637,airport
6238,39.737195,-105.000408,downtown
6239,39.756822,-104.956507,city_park
6240,39.751206,-104.952756,city_park
6241,39.757694,-104.982744,downtown
6242,39.737614,-104.985359,downtown
6243,39.744024,-104.942313,city_park
6244,39.698951,-104.978622,wash_park
6245,39.727839,-104.984739,downtown
6246,39.704457,-104.975816,wash_park
6247,39.695889,-104.967284,wash_park
6248,39.743667,-105.004965,downtown
6249,39.733929,-104.965262,downtown
6250,39.733409,-104.978271,downtown
6251,39.748896,-104.948898,city_park
6252,39.754453,-104.979761,downtown
6253,39.857035,-104.656482,airport
6254,39.782976,-104.886556,central_park
6255,39.726985,-104.987925,downtown
6256,39.742421,-104.992632,downtown
6257,39.693734,-104.968285,wash_park
6258,39.744181,-105.00164,downtown
6259,39.745046,-104.987389,downtown
6260,39.744949,-104.944974,city_park
6261,39.870569,-104.682331,airport
6262,39.752112,-104.968498,city_park
6263,39.73482,-104.992556,downtown
6264,39.739757,-104.953647,city_park
6265,39.756201,-104.884578,central_park
6266,39.743686,-104.950071,city_park
6267,39.701883,-104.972336,wash_park
6268,39.741704,-104.978629,downtown
6269,39.837466,-104.685198,airport
6270,39.831943,-104.660061,airport
6271,39.729097,-105.000277,downtown
6272,39.70319,-104.975436,wash_park
6273,39.737223,-104.959574,city_park
6274,39.84894,-104.675411,airport
6275,39.770972,-104.891938,central_park
6276,39.695061,-104.973086,wash_park
6277,39.753044,-104.959135,city_park
6278,39.735229,-104.962415,downtown
6279,39.700092,-104.950874,wash_park
6280,39.764767,-104.901878,central_park
6281,39.844228,-104.667855,airport
6282,39.781904,-104.907537,central_park
6283,39.736897,-105.00106,downtown
6284,39.763501,-104.961638,city_park
6285,39.710278,-104.967883,wash_park
6286,39.733988,-104.964775,city_park
6287,39.871539,-104.687666,airport
6288,39.708591,-104.979157,wash_park
6289,39.734024,-104.975092,city_park
6290,39.749482,-104.953994,city_park
6291,39.731825,-104.995209,downtown
6292,39.788784,-104.894889,central_park
6293,39.706888,-104.977832,wash_park
6294,39.756542,-104.9654,city_park
6295,39.743882,-104.955731,city_park
6296,39.700565,-104.976287,wash_park
6297,39.748243,-104.978329,city_park
6298,39.745738,-104.985863,downtown
6299,39.760076,-104.88422,central_park
6300,39.750542,-104.998184,downtown
6301,39.790121,-104.881968,central_park
6302,39.868974,-104.690901,airport
6303,39.866832,-104.692416,airport
6304,39.739487,-104.960375,city_park
6305,39.753852,-105.011165,downtown
6306,39.859297,-104.652872,airport
6307,39.74333,-104.999443,downtown
6308,39.74809,-104.975113,city_park
6309,39.747893,-104.975537,city_park
6310,39.861153,-104.656805,airport
6311,39.739021,-104.996414,downtown
6312,39.737951,-104.99118,downtown
6313,39.753334,-104.889784,central_park
6314,39.767414,-104.868811,central_park
6315,39.750801,-104.977017,downtown
6316,39.75067,-104.984943,downtown
6317,39.710796,-104.992559,wash_park
6318,39.713593,-104.967164,wash_park
6319,39.767669,-104.866902,central_park
6320,39.747505,-104.985635,downtown
6321,39.858799,-104.687373,airport
6322,39.729869,-104.939618,city_park
6323,39.73482,-105.003627,downtown
6324,39.849874,-104.677121,airport
6325,39.727732,-105.00301,downtown
6326,39.829934,-104.682727,airport
6327,39.77827,-104.895679,central_park
6328,39.758518,-104.958613,city_park
6329,39.727595,-105.009636,downtown
6330,39.705769,-104.956159,wash_park
6331,39.727506,-104.970123,downtown
6332,39.736705,-104.978691,downtown
6333,39.861274,-104.671998,airport
6334,39.748726,-104.94118,city_park
6335,39.755705,-104.966879,city_park
6336,39.748961,-104.966641,city_park
6337,39.746373,-104.995455,downtown
6338,39.742484,-104.948603,city_park
6339,39.736311,-105.002175,downtown
6340,39.769001,-104.962617,downtown
6341,39.761462,-104.960385,city_park
6342,39.721192,-104.995189,downtown
6343,39.765876,-104.879927,central_park
6344,39.775191,-104.885757,central_park
6345,39.850939,-104.675578,airport
6346,39.778042,-104.884654,central_park
6347,39.727435,-104.941878,city_park
6348,39.759337,-104.944792,city_park
6349,39.844356,-104.669441,airport
6350,39.841205,-104.685357,airport
6351,39.760855,-104.892158,central_park
6352,39.731441,-104.990025,downtown
6353,39.72223,-104.981803,wash_park
6354,39.855798,-104.674652,airport
6355,39.722229,-104.991024,downtown
6356,39.730883,-104.998952,downtown
6357,39.728372,-104.962643,downtown
6358,39.734156,-105.012109,downtown
6359,39.684457,-104.975941,wash_park
6360,39.728225,-104.989551,downtown
6361,39.798484,-104.880807,central_park
6362,39.733091,-104.978688,wash_park
6363,39.705908,-104.992914,wash_park
6364,39.707735,-104.990177,wash_park
6365,39.736882,-104.982585,downtown
6366,39.744371,-104.955626,city_park
6367,39.737675,-104.958887,city_park
6368,39.71189,-104.972024,wash_park
6369,39.725225,-104.978857,downtown
6370,39.750129,-104.95969,city_park
6371,39.69397,-104.980272,wash_park
6372,39.745447,-104.992657,downtown
6373,39.723471,-104.992631,wash_park
6374,39.742916,-104.985685,downtown
6375,39.740617,-104.987347,downtown
6376,39.735771,-104.996372,downtown
6377,39.783331,-104.895156,central_park
6378,39.698117,-104.959502,wash_park
6379,39.739385,-104.994739,downtown
6380,39.733583,-105.00737,downtown
6381,39.703213,-104.954665,wash_park
6382,39.727176,-104.975171,downtown
6383,39.702823,-104.973293,wash_park
6384,39.7446,-104.958649,city_park
6385,39.866361,-104.65794,airport
6386,39.735003,-104.951577,city_park
6387,39.688691,-104.966859,wash_park
6388,39.781177,-104.896729,central_park
6389,39.740976,-104.985954,downtown
6390,39.746324,-104.948613,city_park
6391,39.73722,-104.965195,downtown
6392,39.858439,-104.661509,airport
6393,39.74074,-104.993742,downtown
6394,39.731335,-104.981719,downtown
6395,39.858568,-104.660406,airport
6396,39.726779,-104.979378,downtown
6397,39.744449,-104.993061,downtown
6398,39.724792,-105.001979,downtown
6399,39.747301,-104.998012,downtown
6400,39.733235,-104.993737,downtown
6401,39.771274,-104.88585,central_park
6402,39.746048,-104.956815,city_park
6403,39.739574,-104.979499,downtown
6404,39.707242,-104.970589,wash_park
6405,39.744758,-104.958444,city_park
6406,39.715701,-104.967163,wash_park
6407,39.748851,-104.980822,downtown
6408,39.759534,-104.95133,city_park
6409,39.765929,-104.896616,central_park
6410,39.7576,-104.98681,downtown
6411,39.754407,-105.000028,downtown
6412,39.71464,-105.012445,wash_park
6413,39.748229,-104.971392,downtown
6414,39.771392,-104.88478,central_park
6415,39.739307,-104.986311,downtown
6416,39.78017,-104.903049,central_park
6417,39.744106,-105.015508,downtown
6418,39.748112,-104.976651,downtown
6419,39.73539,-104.983322,downtown
6420,39.856285,-104.680336,airport
6421,39.719921,-104.977546,wash_park
6422,39.849783,-104.652683,airport
6423,39.698775,-104.968791,wash_park
6424,39.857747,-104.66634,airport
6425,39.853413,-104.66944,airport
6426,39.768516,-104.884098,central_park
6427,39.754645,-104.972414,city_park
6428,39.744472,-104.991479,downtown
6429,39.776896,-104.895015,central_park
6430,39.750096,-104.952867,city_park
6431,39.734889,-104.992935,downtown
6432,39.75051,-104.891252,central_park
6433,39.743456,-105.004367,downtown
6434,39.748384,-104.96483,city_park
6435,39.846029,-104.67647,airport
6436,39.729524,-104.944218,city_park
6437,39.770119,-104.890561,central_park
6438,39.769837,-104.955144,city_park
6439,39.746669,-104.941851,city_park
6440,39.739146,-105.003189,downtown
6441,39.883223,-104.678557,airport
6442,39.74733,-104.988278,downtown
6443,39.712309,-104.960586,wash_park
6444,39.72576,-104.979141,downtown
6445,39.720627,-104.978355,wash_park
6446,39.776598,-104.869332,central_park
6447,39.709604,-104.964273,wash_park
6448,39.740727,-104.975451,downtown
6449,39.744923,-104.926376,city_park
6450,39.743102,-104.983151,downtown
6451,39.765733,-104.879862,central_park
6452,39.73889,-104.991936,downtown
6453,39.747463,-104.973167,downtown
6454,39.753254,-104.957551,city_park
6455,39.739647,-104.990676,downtown
6456,39.739913,-104.986131,downtown
6457,39.731692,-104.991381,downtown
6458,39.736941,-105.002189,downtown
6459,39.739953,-104.98954,downtown
6460,39.73238,-104.964072,city_park
6461,39.776143,-104.880827,central_park
6462,39.729637,-104.965671,wash_park
6463,39.759992,-104.87168,central_park
6464,39.858441,-104.67963,airport
6465,39.763062,-104.962981,city_park
6466,39.839216,-104.67782,airport
6467,39.70413,-104.98661,wash_park
6468,39.732304,-104.960061,city_park
6469,39.763697,-104.992336,downtown
6470,39.780924,-104.896236,central_park
6471,39.747623,-104.946016,city_park
6472,39.755398,-105.00077,downtown
6473,39.757383,-104.886721,central_park
6474,39.742513,-104.986625,downtown
6475,39.70897,-104.971446,wash_park
6476,39.745671,-104.997376,downtown
6477,39.847071,-104.677623,airport
6478,39.722325,-104.990459,downtown
6479,39.762767,-104.854976,central_park
6480,39.738009,-104.967057,downtown
6481,39.733431,-104.982248,downtown
6482,39.737094,-104.988759,downtown
6483,39.752017,-104.996007,downtown
6484,39.725621,-104.999527,downtown
6485,39.767345,-104.882181,central_park
6486,39.744284,-104.987948,downtown
6487,39.769199,-104.906512,central_park
6488,39.700748,-104.971279,wash_park
6489,39.760772,-104.963344,city_park
6490,39.73397,-104.966669,city_park
6491,39.784943,-104.86464,central_park
6492,39.727634,-104.993027,downtown
6493,39.738528,-104.979696,downtown
6494,39.742325,-104.964064,downtown
6495,39.859147,-104.663997,airport
6496,39.778229,-104.845946,central_park
6497,39.737568,-104.983503,downtown
6498,39.742515,-105.019444,downtown
6499,39.849881,-104.660524,airport
6500,39.869125,-104.680086,airport
6501,39.714097,-104.971761,wash_park
6502,39.728518,-105.012149,downtown
6503,39.750158,-104.987645,downtown
6504,39.749113,-104.985985,downtown
6505,39.750243,-104.982435,downtown
6506,39.745631,-104.954237,city_park
6507,39.70483,-104.977459,wash_park
6508,39.783867,-104.870985,central_park
6509,39.764159,-104.880074,central_park
6510,39.734789,-104.998075,downtown
6511,39.73974,-104.944996,city_park
6512,39.748064,-104.963554,city_park
6513,39.722152,-104.986766,wash_park
6514,39.698889,-104.952155,wash_park
6515,39.770364,-104.877945,central_park
6516,39.711669,-104.977173,downtown
